"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"VirtEcom1.2.nlogox"
"Experiment A_OperatingCost"
"09/06/2026 23:54:45:530 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","operating-cost","[step]","count sellers","exited-sellers","survival-rate","mean-cash","mean-debt","mean-buyer-budget","count offers","link-loss","mean-complexity"
"6","40","600","2","18","0.1","-11250","11750","38.1","2","28","5.5"
"7","50","483","0","20","0","0","0","43.7","0","61","0"
"5","30","577","3","17","0.15","-5270","11000","38.85","12","46","7.333333333333333"
"4","20","526","2","18","0.1","-4165","5250","53.35","13","63","8"
"1","0","286","20","0","1","1075.375","0","48.25","67","0","6.1"
"6","40","601","2","18","0.1","-11040","12000","38.1","2","28","5.5"
"2","5","414","20","0","1","138.875","1150","34.05","57","0","6.65"
"5","30","578","3","17","0.15","-5300","11000","38.85","12","46","7.333333333333333"
"4","20","527","2","18","0.1","-4185","5250","53.35","13","63","8"
"7","50","484","0","20","0","0","0","43.7","0","61","0"
"5","30","579","3","17","0.15","-5330","11000","38.85","12","46","7.333333333333333"
"6","40","602","2","18","0.1","-11080","12000","38.1","2","28","5.5"
"4","20","528","2","18","0.1","-4205","5250","53.35","13","63","8"
"7","50","485","0","20","0","0","0","43.7","0","61","0"
"1","0","287","20","0","1","1075.375","0","48.25","67","0","6.1"
"6","40","603","2","18","0.1","-11120","12000","38.1","2","28","5.5"
"4","20","529","2","18","0.1","-4225","5250","53.35","13","63","8"
"5","30","580","3","17","0.15","-5360","11000","38.85","12","46","7.333333333333333"
"2","5","415","20","0","1","158.875","1175","34.05","57","0","6.65"
"7","50","486","0","20","0","0","0","43.7","0","61","0"
"4","20","530","2","18","0.1","-4245","5250","53.35","13","63","8"
"6","40","604","2","18","0.1","-11160","12000","38.1","2","28","5.5"
"5","30","581","3","17","0.15","-5390","11000","38.85","12","46","7.333333333333333"
"7","50","487","0","20","0","0","0","43.7","0","61","0"
"4","20","531","2","18","0.1","-4265","5250","53.35","13","63","8"
"1","0","288","20","0","1","1075.375","0","48.25","67","0","6.1"
"2","5","416","20","0","1","153.875","1175","34.05","57","0","6.65"
"5","30","582","3","17","0.15","-5420","11000","38.85","12","46","7.333333333333333"
"6","40","605","2","18","0.1","-11200","12000","38.1","2","28","5.5"
"7","50","488","0","20","0","0","0","43.7","0","61","0"
"4","20","532","2","18","0.1","-4285","5250","53.35","13","63","8"
"5","30","583","3","17","0.15","-5450","11000","38.85","12","46","7.333333333333333"
"6","40","606","2","18","0.1","-11240","12000","38.1","2","28","6"
"4","20","533","2","18","0.1","-4305","5250","53.35","13","63","8"
"7","50","489","0","20","0","0","0","43.7","0","61","0"
"5","30","584","3","17","0.15","-5313.333333333333","11166.666666666666","38.85","12","46","7.333333333333333"
"2","5","417","20","0","1","173.875","1200","34.05","57","0","6.65"
"1","0","289","20","0","1","1075.375","0","48.25","72","0","6.15"
"4","20","534","2","18","0.1","-4325","5250","53.35","13","63","8"
"6","40","607","2","18","0.1","-11280","12000","38.1","2","28","6"
"7","50","490","0","20","0","0","0","43.7","0","61","0"
"5","30","585","3","17","0.15","-5343.333333333333","11166.666666666666","38.85","12","46","7.333333333333333"
"4","20","535","2","18","0.1","-4345","5250","53.35","13","63","8"
"7","50","491","0","20","0","0","0","43.7","0","61","0"
"6","40","608","2","18","0.1","-11320","12000","38.1","2","28","6"
"2","5","418","20","0","1","168.875","1200","34.05","57","0","6.65"
"5","30","586","3","17","0.15","-5373.333333333333","11166.666666666666","38.85","12","46","7.333333333333333"
"4","20","536","2","18","0.1","-4115","5500","53.35","13","63","8"
"1","0","290","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","492","0","20","0","0","0","43.7","0","61","0"
"5","30","587","3","17","0.15","-5403.333333333333","11166.666666666666","38.85","12","46","7.333333333333333"
"6","40","609","2","18","0.1","-11360","12000","38.1","4","28","6.5"
"4","20","537","2","18","0.1","-4135","5500","53.35","13","63","8"
"2","5","419","20","0","1","163.875","1200","34.05","57","0","6.65"
"7","50","493","0","20","0","0","0","43.7","0","61","0"
"5","30","588","3","17","0.15","-5266.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"6","40","610","2","18","0.1","-11400","12000","38.1","4","28","6.5"
"4","20","538","2","18","0.1","-4155","5500","53.35","13","63","8"
"1","0","291","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","494","0","20","0","0","0","43.7","0","61","0"
"5","30","589","3","17","0.15","-5296.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"4","20","539","2","18","0.1","-4175","5500","53.35","13","63","8"
"6","40","611","2","18","0.1","-11440","12000","38.1","4","28","6.5"
"7","50","495","0","20","0","0","0","43.7","0","61","0"
"5","30","590","3","17","0.15","-5326.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"2","5","420","20","0","1","183.875","1225","34.05","63","0","6.7"
"4","20","540","2","18","0.1","-4195","5500","53.35","13","63","8"
"6","40","612","2","18","0.1","-11480","12000","38.1","4","28","6.5"
"1","0","292","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","496","0","20","0","0","0","43.7","0","61","0"
"5","30","591","3","17","0.15","-5356.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"4","20","541","2","18","0.1","-4215","5500","53.35","13","63","8"
"6","40","613","2","18","0.1","-11270","12250","38.1","4","28","6.5"
"2","5","421","20","0","1","178.875","1225","34.05","63","0","6.7"
"7","50","497","0","20","0","0","0","43.7","0","61","0"
"5","30","592","3","17","0.15","-5386.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"4","20","542","2","18","0.1","-4235","5500","53.35","13","63","8"
"6","40","614","2","18","0.1","-11310","12250","38.1","4","28","6.5"
"1","0","293","20","0","1","1075.375","0","48.25","73","0","6.2"
"4","20","543","2","18","0.1","-4255","5500","53.35","13","63","8"
"7","50","498","0","20","0","0","0","43.7","0","61","0"
"6","40","615","2","18","0.1","-11350","12250","38.1","4","28","6.5"
"5","30","593","3","17","0.15","-5416.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"2","5","422","20","0","1","173.875","1225","34.05","66","0","6.75"
"4","20","544","2","18","0.1","-4275","5500","53.35","13","63","8"
"7","50","499","0","20","0","0","0","43.7","0","61","0"
"6","40","616","2","18","0.1","-11390","12250","38.1","4","28","6.5"
"5","30","594","3","17","0.15","-5446.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"1","0","294","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","500","0","20","0","0","0","43.7","0","61","0"
"6","40","617","2","18","0.1","-11430","12250","38.1","4","28","6.5"
"4","20","545","2","18","0.1","-4295","5500","53.35","13","63","8"
"5","30","595","3","17","0.15","-5476.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"2","5","423","20","0","1","168.875","1225","34.05","66","0","6.75"
"7","50","501","0","20","0","0","0","43.7","0","61","0"
"4","20","546","2","18","0.1","-4315","5500","53.35","13","63","8"
"6","40","618","2","18","0.1","-11470","12250","38.1","4","28","6.5"
"5","30","596","3","17","0.15","-5506.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"1","0","295","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","502","0","20","0","0","0","43.7","0","61","0"
"6","40","619","2","18","0.1","-11510","12250","38.1","4","28","6.5"
"4","20","547","2","18","0.1","-4335","5500","53.35","13","63","8"
"5","30","597","3","17","0.15","-5536.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"2","5","424","20","0","1","163.875","1225","34.05","66","0","6.75"
"7","50","503","0","20","0","0","0","43.7","0","61","0"
"6","40","620","2","18","0.1","-11550","12250","38.1","4","28","6.5"
"4","20","548","2","18","0.1","-4355","5500","53.35","13","63","8"
"5","30","598","3","17","0.15","-5566.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"1","0","296","20","0","1","1075.375","0","48.25","73","0","6.2"
"7","50","504","0","20","0","0","0","43.7","0","61","0"
"6","40","621","2","18","0.1","-11590","12250","38.1","4","28","6.5"
"4","20","549","2","18","0.1","-4375","5500","53.35","13","63","8"
"2","5","425","20","0","1","183.875","1250","34.05","66","0","6.75"
"5","30","599","3","17","0.15","-5596.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"7","50","505","0","20","0","0","0","43.7","0","61","0"
"6","40","622","2","18","0.1","-11630","12250","38.1","4","28","6.5"
"4","20","550","2","18","0.1","-4395","5500","53.35","13","63","8"
"5","30","600","3","17","0.15","-5626.666666666667","11333.333333333334","38.85","12","46","7.333333333333333"
"1","0","297","20","0","1","1075.375","0","48.25","73","0","6.2"
"6","40","623","2","18","0.1","-11670","12250","38.1","4","28","6.5"
"7","50","506","0","20","0","0","0","43.7","0","61","0"
"2","5","426","20","0","1","178.875","1250","34.05","69","0","6.8"
"4","20","551","2","18","0.1","-4415","5500","53.35","13","63","8"
"5","30","601","3","17","0.15","-5490","11500","38.85","12","46","7.333333333333333"
"7","50","507","0","20","0","0","0","43.7","0","61","0"
"6","40","624","2","18","0.1","-11710","12250","38.1","4","28","6.5"
"4","20","552","2","18","0.1","-4435","5500","53.35","13","63","8"
"1","0","298","20","0","1","1075.375","0","48.25","73","0","6.2"
"5","30","602","3","17","0.15","-5520","11500","38.85","12","46","7.333333333333333"
"2","5","427","20","0","1","173.875","1250","34.05","69","0","6.8"
"7","50","508","0","20","0","0","0","43.7","0","61","0"
"6","40","625","2","18","0.1","-11750","12250","38.1","4","28","6.5"
"4","20","553","2","18","0.1","-4455","5500","53.35","13","63","8"
"5","30","603","3","17","0.15","-5550","11500","38.85","12","46","7.333333333333333"
"6","40","626","2","18","0.1","-11540","12500","38.1","4","28","6.5"
"7","50","509","0","20","0","0","0","43.7","0","61","0"
"4","20","554","2","18","0.1","-4475","5500","53.35","13","63","8"
"1","0","299","20","0","1","1075.375","0","48.25","73","0","6.2"
"2","5","428","20","0","1","168.875","1250","34.05","69","0","6.8"
"6","40","627","2","18","0.1","-11580","12500","38.1","4","28","6.5"
"4","20","555","2","18","0.1","-4495","5500","53.35","13","63","8"
"5","30","604","3","17","0.15","-5580","11500","38.85","12","46","7.333333333333333"
"7","50","510","0","20","0","0","0","43.7","0","61","0"
"6","40","628","2","18","0.1","-11620","12500","38.1","4","28","6.5"
"1","0","300","20","0","1","1075.375","0","48.25","73","0","6.2"
"2","5","429","20","0","1","188.875","1275","34.05","69","0","6.8"
"4","20","556","2","18","0.1","-4515","5500","53.35","13","63","8"
"5","30","605","3","17","0.15","-5443.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"6","40","629","2","18","0.1","-11660","12500","38.1","4","28","6.5"
"7","50","511","0","20","0","0","0","43.7","0","61","0"
"5","30","606","3","17","0.15","-5473.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"4","20","557","2","18","0.1","-4535","5500","53.35","17","63","8.5"
"6","40","630","2","18","0.1","-11700","12500","38.1","4","28","6.5"
"2","5","430","20","0","1","183.875","1275","34.05","69","0","6.8"
"1","0","301","20","0","1","1075.375","0","48.25","73","0","6.2"
"5","30","607","3","17","0.15","-5503.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"6","40","631","2","18","0.1","-11740","12500","38.1","4","28","6.5"
"4","20","558","2","18","0.1","-4555","5500","53.35","17","63","8.5"
"2","5","431","20","0","1","178.875","1275","34.05","69","0","6.8"
"5","30","608","3","17","0.15","-5533.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"6","40","632","2","18","0.1","-11780","12500","38.1","4","28","6.5"
"1","0","302","20","0","1","1075.375","0","48.25","73","0","6.2"
"5","30","609","3","17","0.15","-5563.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"4","20","559","2","18","0.1","-4575","5500","53.35","17","63","8.5"
"6","40","633","2","18","0.1","-11820","12500","38.1","4","28","6.5"
"2","5","432","20","0","1","198.875","1300","34.05","69","0","6.8"
"5","30","610","3","17","0.15","-5593.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"6","40","634","2","18","0.1","-11860","12500","38.1","4","28","6.5"
"1","0","303","20","0","1","1075.375","0","48.25","73","0","6.2"
"5","30","611","3","17","0.15","-5623.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"2","5","433","20","0","1","193.875","1300","34.05","69","0","6.8"
"7","50","512","0","20","0","0","0","43.7","0","61","0"
"4","20","560","2","18","0.1","-4595","5500","53.35","17","63","8.5"
"6","40","635","2","18","0.1","-11900","12500","38.1","4","28","6.5"
"5","30","612","3","17","0.15","-5653.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"1","0","304","20","0","1","1075.375","0","48.25","74","0","6.25"
"4","20","561","2","18","0.1","-4365","5750","53.35","17","63","8.5"
"5","30","613","3","17","0.15","-5683.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"2","5","434","20","0","1","188.875","1300","34.05","69","0","6.8"
"6","40","636","2","18","0.1","-11940","12500","38.1","4","28","6.5"
"7","50","513","0","20","0","0","0","43.7","0","61","0"
"5","30","614","3","17","0.15","-5713.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"4","20","562","2","18","0.1","-4385","5750","53.35","17","63","8.5"
"2","5","435","20","0","1","183.875","1300","34.05","69","0","6.8"
"1","0","305","20","0","1","1075.375","0","48.25","74","0","6.25"
"7","50","514","0","20","0","0","0","43.7","0","61","0"
"6","40","637","2","18","0.1","-11980","12500","38.1","4","28","6.5"
"5","30","615","3","17","0.15","-5743.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"4","20","563","2","18","0.1","-4405","5750","53.35","17","63","8.5"
"2","5","436","20","0","1","178.875","1300","34.05","69","0","6.8"
"7","50","515","0","20","0","0","0","43.7","0","61","0"
"6","40","638","2","18","0.1","-11770","12750","38.1","4","28","6.5"
"5","30","616","3","17","0.15","-5773.333333333333","11666.666666666666","38.85","12","46","7.333333333333333"
"1","0","306","20","0","1","1075.375","0","48.25","74","0","6.25"
"4","20","564","2","18","0.1","-4425","5750","53.35","17","63","8.5"
"6","40","639","2","18","0.1","-11810","12750","38.1","4","28","6.5"
"7","50","516","0","20","0","0","0","43.7","0","61","0"
"5","30","617","3","17","0.15","-5636.666666666667","11833.333333333334","38.85","12","46","7.333333333333333"
"2","5","437","20","0","1","173.875","1300","34.05","69","0","6.8"
"4","20","565","2","18","0.1","-4445","5750","53.35","17","63","8.5"
"1","0","307","20","0","1","1075.375","0","48.25","74","0","6.25"
"7","50","517","0","20","0","0","0","43.7","0","61","0"
"4","20","566","2","18","0.1","-4465","5750","53.35","17","63","8.5"
"5","30","618","3","17","0.15","-5666.666666666667","11833.333333333334","38.85","12","46","7.333333333333333"
"6","40","640","2","18","0.1","-11850","12750","38.1","4","28","6.5"
"2","5","438","20","0","1","193.875","1325","34.05","70","0","6.85"
"4","20","567","2","18","0.1","-4485","5750","53.35","17","63","8.5"
"5","30","619","3","17","0.15","-5696.666666666667","11833.333333333334","38.85","12","46","7.333333333333333"
"6","40","641","2","18","0.1","-11890","12750","38.1","4","28","6.5"
"7","50","518","0","20","0","0","0","43.7","0","61","0"
"1","0","308","20","0","1","1075.375","0","48.25","74","0","6.25"
"5","30","620","3","17","0.15","-5726.666666666667","11833.333333333334","38.85","12","46","7.333333333333333"
"6","40","642","2","18","0.1","-11930","12750","38.1","4","28","6.5"
"4","20","568","2","18","0.1","-4505","5750","53.35","17","63","8.5"
"2","5","439","20","0","1","188.875","1325","34.05","70","0","6.85"
"7","50","519","0","20","0","0","0","43.7","0","61","0"
"5","30","621","3","17","0.15","-5590","12000","38.85","12","46","7.333333333333333"
"1","0","309","20","0","1","1075.375","0","48.25","74","0","6.25"
"6","40","643","2","18","0.1","-11970","12750","38.1","4","28","6.5"
"4","20","569","2","18","0.1","-4525","5750","53.35","17","63","8.5"
"5","30","622","3","17","0.15","-5620","12000","38.85","12","46","7.333333333333333"
